logFC	logCPM	LR	PValue	FDR
Cacnb4	0.651483272452001	0.971142512112755	2.25960289386896	0.132788107465518	0.261703474680417
Eif3a	-0.651373936092282	7.86017077383838	6.92470958523322	0.00850127966501009	0.0336719458792372
Zfp516	0.651343872882133	5.70093400356437	6.73669204800569	0.00944496014579338	0.036379469064139
Itgb8	-0.651214168689915	0.824228963391208	2.28008200121618	0.131044944941284	0.25939083428168
Zfp687	0.651201773117976	5.21929000692706	6.6176603555661	0.010097239260229	0.0384000520696078
Akap2	-0.651198977279295	9.06651359469547	6.49298151234103	0.010830118941728	0.0403585204893698
Cfap74	-0.651193707245033	4.50708511802313	2.94585064757143	0.0860983577485292	0.191363617214913
AK088651	0.651149332946072	3.78140535983721	2.48287090146321	0.115092000844683	0.236293079060545
Cmtm4	-0.650780979360595	4.97170502019088	4.64877906351762	0.0310756429183841	0.0899482531996466
2610028H24Rik	0.650724597600885	3.74531688537409	5.26339691239956	0.0217784718644537	0.0688377243253968
Prss23	0.650701392511462	5.01323380704336	6.52748432475822	0.0106220081485986	0.0398357092764656
Tspyl3	-0.650689133709559	3.04446591358086	4.04824902055577	0.0442171859371887	0.116452961954617
Csrnp2	-0.650361541423057	2.43641666797131	1.82816553627681	0.176344376938749	0.322074695668124
Kin	-0.650298791196968	2.65650113906675	3.50978314193849	0.0610074405980164	0.148674791065328
4931406C07Rik	-0.650274387841849	4.26460683469806	5.27788675152697	0.021597946613148	0.068395049124509
Gm6712	0.650122488157067	1.93168025806209	2.68585637833965	0.101242783516984	0.215866095521105
Smchd1	0.650000807800623	6.66473838152105	7.52099976056979	0.00609838248455898	0.0259384093458095
Nsd3	0.649754073744892	7.34875654600954	8.29602883767424	0.00397318645021538	0.0186013047646814
Mrpl58	-0.649622624183877	3.77639491508295	3.87887848649106	0.0488972101774149	0.12556963892282
Kdm8	-0.649563171563534	1.70090508157561	2.20168412213703	0.137860048252257	0.268838249205977
Rhoq	-0.649542833970584	6.07306247026957	7.53117234769511	0.00606404340186464	0.02583444109062
Atp5o	-0.64952619042383	5.4835221258533	3.83486348906841	0.050197078539342	0.128130558142218
Bank1	0.649521929749831	4.0016698505259	3.97022426333178	0.0463116040781051	0.120610353762846
Ndufa4	-0.649499842546917	5.08044471051357	4.64436201576308	0.0311557159108432	0.0900967859965587
Atf7ip	0.649488458441969	7.20879361457802	7.34054948338911	0.00674162288662146	0.0281394944095191
Acvr1b	0.649463724936878	4.40917814811619	4.4632265982131	0.0346320215358866	0.0975606646373408
Wdr53	-0.649402953382606	0.861492551759305	1.96128015094509	0.161376474786765	0.301630172716223
Gpm6b	-0.649344687513182	6.04582079619583	4.71928554607878	0.0298261331696103	0.0873810316255743
Thyn1	-0.649287318133577	1.98802725085794	2.32384004847809	0.127405160846497	0.254242273205143
Ncs1	-0.649227889735057	2.23507010699424	2.09152827676347	0.148117833510948	0.283201008415598
Plb1	-0.649081921026628	1.02236069716442	1.73586996165813	0.187662981874825	0.336431747661837
Smagp	-0.649033848904252	4.71243005495554	5.22279526762925	0.0222926895989591	0.0699890875433602
Tsen34	-0.649019714442711	4.49129083470386	5.57636695298141	0.0182044492563614	0.0599885650594275
Zfp612	0.648336427865965	1.87696356132521	3.13516896443318	0.0766204469773351	0.175450855415868
Polm	0.648223784725397	3.37810795740246	3.82308236206298	0.050551162238591	0.128824460137877
Lama4	0.648072766049442	5.89836091639185	3.25748864019214	0.0710979358398012	0.166231218646341
Jade1	-0.647979269729125	4.59039793598423	6.93009859675175	0.00847570161636302	0.0335961198938074
Dnase2a	0.647761161314001	3.47469431637002	2.73397811127268	0.0982343200329965	0.211060296710587
Fam118b	-0.647749994077273	3.43869113171219	5.29085363469088	0.0214377092575827	0.0680004356681654
Tes	-0.647671009393813	4.84750756806316	3.97697294708419	0.0461263867900558	0.120247936273294
B3gnt9	-0.647644119451317	3.08409093417784	3.75120467888331	0.0527694663875068	0.133027629700723
Amigo2	-0.647635168309814	3.32096876449057	5.0330593822066	0.0248679330281064	0.076219168633396
Tiam1	0.647621743316915	5.37436384513589	5.64662787321209	0.0174889721288517	0.0582036856593292
Hrct1	-0.64749325941362	0.693492060649902	1.90978795030623	0.16698681538268	0.30949461227753
D630041G03Rik	-0.647485055404467	1.4021830300466	1.45162172912194	0.228267910536485	0.385200562162451
4833422C13Rik	-0.647377715904157	1.16714604808594	2.35632304334864	0.12477598368935	0.250238866277515
Gm5796	-0.647357457650581	0.886948888075001	1.30237120701029	0.253780549246762	0.415279672406824
Gpt	-0.647332900083656	2.07371274304732	3.47350857986551	0.062358911537514	0.151168732472169
Trove2	-0.646957072464931	6.1690695593885	5.58679218290842	0.0180964070959734	0.0597807290507007
Csf2rb2	0.646875135799676	5.57746534264873	3.89163866039855	0.048527054190532	0.1249508377182
Fmnl3	-0.646521844816088	6.13408278533065	6.14457256405991	0.0131816022695856	0.0468975243136631
Rab4b	0.646492487943056	4.52982439994159	4.9720534154612	0.0257600476327341	0.0781431344242407
Ercc6l	-0.646474824557707	1.80068076418212	2.87994442405576	0.0896891172271653	0.197550621676539
Schip1	-0.646441464158597	4.69848079150233	6.44383964218745	0.0111337740087075	0.0411928601432224
Exosc3	-0.646329075430175	2.50175203804825	2.6339088090919	0.104603906940071	0.22085078317973
Nos2	0.646262214460855	5.01924486426156	3.67705655611525	0.0551661576801463	0.137739537784426
Ccdc122	0.646153371592216	0.921171350239527	1.74174419521759	0.18691797735581	0.335633896753641
BC106179	-0.645980034158198	1.90031825411188	3.51836770312547	0.0606921932450498	0.148142291809171
H2afz	-0.645902857546052	5.56821662468528	4.15136418749805	0.0416009952908367	0.111588971101191
Adgre1	0.645854135406127	5.27076479401108	4.44254969342988	0.035053859265573	0.0984966287704398
Wdpcp	-0.645801198153886	2.3582286777604	3.47803902259049	0.0621883934568312	0.150899340406139
Exosc9	-0.64564855590871	3.46799641093029	4.82759148933963	0.0280077308782259	0.083323966928293
Hs3st1	-0.645544026076064	2.39922807782371	2.45480496677371	0.117165720975272	0.238891190820986
Unc13d	0.645248051752115	5.31963563040806	5.97075481446769	0.0145450535401413	0.0506147420921921
Elmo3	0.645202041856716	3.55623689063317	3.42067501997837	0.0643846817672718	0.154952533397498
Ruvbl2	-0.64495890279614	4.35216450080343	4.56380602249012	0.032654428738269	0.0933622241622529
Pdk3	-0.644892673765526	4.3648325369481	5.12962804113924	0.0235207676715058	0.0728887884419659
Nsun3	0.644738339182308	2.58826636605939	3.39301788344231	0.0654730104583038	0.156734922177456
Tipin	-0.644644895717262	2.85306456839324	4.52221050083448	0.0334575767320027	0.0951894187262662
Uba3	-0.644601029419572	4.30473286487799	6.47430023164193	0.0109445396648254	0.0407042293089958
Plaur	0.644565194711973	4.90019456251246	5.43333551830947	0.019755910181776	0.0640207556883576
Naprt	-0.644451455502817	2.40409792200597	3.07305224566831	0.0795998898457503	0.180531674306309
Rps19	-0.644351264853265	6.57748288078285	4.75823866619825	0.0291583715958525	0.0858259847893704
Lst1	0.644326553675752	4.30194558987218	3.55623495008451	0.0593221500627742	0.145632578080764
6030419C18Rik	-0.644243614902222	1.94663394326141	3.60487670682872	0.0576103404519594	0.142471044750801
Bbs2	-0.644187140382871	2.40584167676672	2.44745648701118	0.117715475259167	0.239509717407254
Zfp53	0.644169358206269	3.01023761868444	3.43446284851186	0.0638493447376094	0.154042813077876
Smpdl3b	0.644106229509469	2.28430359754144	2.75411134085345	0.0970047024115162	0.209221900492414
Rnf111	0.644039369215916	6.04540649017087	7.39216535918934	0.00655085785270018	0.0274529663623725
Vkorc1	-0.643851750778069	3.04144215101978	4.39390515241793	0.0360676106102531	0.100698409119054
Ambra1	0.643808705531624	5.64617079688754	5.68634377313528	0.0170974411511372	0.0572534022301333
Nlrp3	-0.643721058172304	4.85472944989365	4.27721606760193	0.0386265646674139	0.105597919772103
Nckap1l	0.643642542962646	7.38750694114815	5.70647612512708	0.0169024356308427	0.0567581252212544
AK154991	0.643410652116609	2.8510341243605	2.21279296450314	0.136870675643648	0.267441578390639
Txnl1	-0.643196558798732	5.02035305858022	4.81245140960274	0.0282548241869505	0.083859761441565
Cpxm2	-0.643097326966536	0.608842469812875	1.88066395357278	0.170258704274212	0.314109363143981
Frem2	-0.642985879140084	1.88918169225989	2.24325823838028	0.13419794029587	0.263864784076164
Gpt2	-0.64298167338218	2.2407848265273	1.49150282415161	0.221983434531864	0.377571600157652
Ccdc58	-0.642834436036762	2.29422214081897	3.08891996020091	0.0788271128567293	0.179142133019101
Slc16a6	0.642813503260027	3.50299405052131	3.69250229983088	0.0546575588468589	0.136840444196267
Siglece	-0.642798942667263	3.01792082496595	4.23175893348063	0.0396743047552981	0.107697487004117
Zfp60	-0.642793048986264	3.33201603174832	4.36834244601722	0.0366125898484926	0.101726892510932
Chchd10	-0.642640927557683	4.00805534753623	3.89240813755034	0.0485048274420482	0.124930634968709
Tmem231	-0.642639892922666	2.20107631323849	1.11683602062026	0.290600761974914	0.455453820543975
Bnip3	-0.642611708566594	3.57029066392691	2.92540979409554	0.0871950840255918	0.193116215362773
Bcs1l	-0.642586088921551	2.62857845062395	4.05542943669521	0.0440295187868031	0.116134435392368
Vaultrc5	-0.6425769006862	5.73023009932318	2.54558162705142	0.110603174519027	0.229726694357009
Fam72a	0.642515781251555	1.35597480979848	2.34171889003534	0.125950507679405	0.252137939430306
Il17rc	0.642489606802156	4.0047320498383	4.19794176900582	0.0404730744016579	0.109320682246583
Smim4	-0.642413597586948	1.66296475080446	2.7146272302858	0.0994321962532168	0.212816690026867
Nlrc4	0.642285672646684	3.04273547289606	3.85583488212466	0.0495732490274698	0.12687784077503
Cfap97	-0.642099092997744	4.3617510642255	5.04586562670368	0.0246847709800094	0.0756874021142781
Myo5c	0.642068254565044	5.53314322383706	2.78657272397708	0.0950573330463796	0.206230234961977
Chmp2a	-0.641341479776572	5.32176973954497	3.44272185174399	0.063530949120848	0.153463734460768
Cdk2ap1	-0.640968498559763	5.52750892597928	4.19555271538587	0.0405301390984527	0.10939087335928
Tmc7	-0.640882966349092	1.29545098227323	1.50377675834222	0.220091159209759	0.375258753931042
Cd247	0.640823328894467	3.41309295618728	3.97562109271086	0.0461634257390038	0.120284441816616
Med28	-0.640813869464307	4.24209471470576	5.60540119630136	0.0179051946619816	0.0592615411747184
Arhgef1	0.640682703588869	7.52848894769154	6.98178026102671	0.00823436572653118	0.0328932926870805
Sapcd1	0.640674324419363	0.894070264790704	1.66305566097467	0.197191259190677	0.348379061579969
Aldh3b1	0.640652386658776	4.18017115982495	4.09588458343339	0.0429877298723725	0.114266783614556
Podxl2	-0.640554950473419	1.01136588917888	2.12137808977927	0.145255792440469	0.279399802134081
Rad51c	-0.640493600490939	0.459201421693358	1.23939939312617	0.265586836812168	0.428737910369815
Stard7	-0.640341308685118	5.03821939697774	7.01737123159646	0.00807226565890134	0.0324104375349441
Cpne5	-0.640338913976477	4.50125440313803	4.05822896682775	0.0439565776308611	0.116024608300908
Espl1	0.640195176509092	3.46609751315449	4.62866774280478	0.0314419693909983	0.0906568103276254
Tmem108	-0.640133593196682	0.956679532892338	1.75641579055588	0.185072206784262	0.333265069404386
Osbpl5	-0.640132182721239	5.6629266081919	5.90768193157029	0.0150749961076269	0.0520176659037229
Thtpa	-0.640103639684534	3.47363681044223	5.23642668784635	0.0221186603927385	0.0696196265181077
BC021767	0.640030454623783	0.899732863756444	1.24216096384877	0.265054989489821	0.428050145397737
Gm4791	0.640009030276029	2.2427979898728	2.74346342852861	0.0976529090150007	0.210243653067618
Enpp5	0.639995825618512	4.11136154513116	3.43917373320133	0.0636675259200445	0.153698843201957
Stx11	0.639931613189349	4.943161826206	5.67164536277368	0.0172412773236772	0.0575873367324955
Pi4k2b	0.639929683236849	4.98129859321131	3.16468101419704	0.0752471342434654	0.17320659634385
Dcp2	0.639920244364361	5.9129425002559	5.23486655905455	0.0221385066744561	0.0696664738962143
Has2	-0.639843284172491	1.20859156169298	2.27331722864584	0.131617914920847	0.260196193492562
Smc3	-0.639757687367916	5.12640998945632	5.74759972159845	0.0165112015645473	0.0557791616365393
Chst10	-0.639522593606004	1.77185947470577	2.26579335873032	0.132258466226405	0.260935626377409
Zfp395	-0.63938721182301	4.34240339376204	5.48354840250241	0.0191962530950017	0.062478559055309
Sept10	-0.639316396489992	3.41020198633236	5.19260517228491	0.0226831886571098	0.070924580900923
Begain	-0.639312782423568	1.54420195468417	2.72712516747059	0.098656726674396	0.211764541429763
Slc5a6	-0.639163305064998	1.96523403702216	2.5393075254291	0.111043477314909	0.230315500845099
Cep192	0.639096254290638	5.39426585787177	5.50441862518955	0.0189684849448204	0.0619173404168809
Plxna1	0.638613570644382	7.4150361209615	4.18131191771332	0.0408720505305933	0.110029330050136
1810022K09Rik	-0.638086385861255	4.2514477449191	4.69035025486748	0.0303324637977394	0.0884254047179282
Pibf1	0.637982563490358	3.58488751114596	3.3434514921568	0.0674729366976709	0.159927909421851
Pigk	0.637853039577419	5.19665157312633	6.39959851360309	0.0114146174511992	0.042043259434055
Mrpl13	-0.637782111150352	4.75893880784939	4.67873433231842	0.0305382402671652	0.0888194455598112
Ppid	-0.637767527715811	3.24686967553057	3.53762619056603	0.059991260465418	0.146860930643971
Cav2	-0.637748792072564	6.83142955915067	7.25203644123381	0.00708206515080245	0.029266600346306
AK047540	-0.637521158505921	1.68137326275497	2.46687677344572	0.116268752275676	0.237923175176299
Brpf3	0.63743950167679	5.3172316849653	4.5031724957136	0.0338320301356423	0.0959688402330071
Rnf123	0.637239190770873	5.33681834410541	5.09743851468291	0.0239612023697573	0.0739427875994737
Ing2	-0.637137484080879	2.9613484315225	2.65238511932057	0.103394657315633	0.218860289839999
Acvrl1	0.63708413465175	7.80249284844854	4.96472778845684	0.0258693866235138	0.0784166336485953
Zc3h11a	0.636964223005621	7.25662514594761	5.29394653876335	0.0213996710390016	0.0679144746405917
Gga3	0.636931540865855	5.05616261962997	5.79648259262942	0.0160582677147733	0.0545904435225529
E330009J07Rik	-0.636842675572079	4.63292290724265	6.27333364208698	0.0122568328894157	0.0443287235636574
Armc10	-0.636841643010361	4.18887686837058	5.20298984916004	0.0225480726768164	0.0705866423825598
Lbr	0.636837560084254	5.45857093587247	6.33683650219694	0.0118255606981009	0.0431711508589491
Nrarp	-0.636615504882932	3.89764939794368	4.65227182337829	0.0310124775405332	0.0898105377280787
Cd44	0.636562592940497	7.55559631036242	5.99101964739226	0.0143788884602925	0.0501659883586818
Dctn1	-0.636508874922152	6.42112382591309	6.17073946526916	0.0129880309624004	0.0463351184299709
AK037726	0.636497548840174	1.39387800300999	0.905655312544908	0.341269826304431	0.505913866665933
Nacc2	-0.63644520166175	5.15659949122569	6.83471992725995	0.00894027103209336	0.0350210917023612
Mras	-0.636400933666721	3.31029750397707	3.88187854298685	0.0488099152446287	0.125458075873155
St3gal3	-0.636392577235193	3.7587104831391	5.31702767468465	0.0211180038232241	0.0672258471041942
Lgals1	-0.636340637574267	6.66114217341682	3.38904222519589	0.0656310626793339	0.157035374503095
Larp7	-0.636316703582127	3.82350592134179	4.68407064679437	0.0304435271659091	0.0886427236159788
AK003208	-0.636277836496614	3.06215981210268	4.20587020382166	0.040284300245973	0.108896214556198
Sumo2	-0.636076102666004	6.72270119662277	5.74292696770905	0.0165551820543485	0.0558915790692605
Col1a1	0.63605653723502	8.49489794292101	5.155521170388	0.0231725803331229	0.0720664884636409
Homer2	-0.636029839538323	2.01216707087729	1.83324087391969	0.175745228775132	0.321457785808961
Gm13212	0.635961933493945	2.58378673307148	2.63885959825794	0.104278372580569	0.220388654408339
Nmnat2	-0.635892109780086	3.08779982578849	2.84826579047477	0.0914725587716309	0.200408060581482
Asxl2	0.635867778622689	6.04524259467655	6.14653468955797	0.0131669849968175	0.0468561608303378
Apold1	-0.635816894092495	1.02356079674157	2.12893848524176	0.144540823209581	0.27846906845137
Paics	-0.635767401882826	5.44109247549621	5.68361989676986	0.017124002788598	0.0573070733829906
Slc35d1	0.635686112586542	3.72074282596889	4.68510137217306	0.0304252683543158	0.0886331788458412
Sel1l	0.635649682181741	6.30029134128827	4.77532118946401	0.0288704604522945	0.0852669236397424
Mbd4	0.635547202298761	4.30390318969738	2.55002555206968	0.110292471483276	0.229324603900388
AK158196	0.635437943836596	1.93687826152438	2.08926619892382	0.148337305585141	0.283516824303469
Akap12	-0.635334141072632	8.07650263761153	6.67701356532892	0.00976641194397487	0.0373969306043428
Mrpl38	-0.63505050297714	3.95917287167162	4.66270832515265	0.0308245334386155	0.0894362504752568
Prpf4b	0.635021274638083	6.27367885068637	4.57074182798148	0.0325224792063322	0.0930869060418772
Tapbpl	0.634793435602337	5.3199307966571	5.30045321368913	0.0213198763581594	0.0677433648018867
Gabarapl2	-0.634723926274398	5.08938378391912	5.05202848001194	0.0245971260444811	0.0754683541585036
BC005624	-0.634710285443646	4.89353395473423	4.74382101642374	0.0294036950652328	0.0864019664597396
Gorab	-0.634603568478644	2.66580202989927	2.57224535750476	0.10875326974557	0.227087972041774
Rmdn2	0.634568747409046	1.64598824042157	1.83667299119726	0.175341394133018	0.320942829904909
Etohd2	-0.634556934608383	1.8170653279495	2.99903823678446	0.0833139608367309	0.186925407692264
Sh3rf3	-0.63448194678681	3.68138460131501	4.38887174061777	0.036174244168359	0.100920665164264
Blk	0.634419518062751	3.11570210952783	2.60691223834563	0.106398749413617	0.223472922554252
Sarnp	-0.634332793093299	3.3719566605022	4.89122999368088	0.0269934487360682	0.0810372507570925
Ado	-0.634244182858881	5.09116786909191	5.21713318366448	0.0223653925425628	0.070112842541374
Zbtb37	0.634200422988507	3.14461562578598	2.6351131250503	0.104524615970533	0.220736064258267
Plcg2	0.63413206183402	6.41543979627338	4.95429128966751	0.0260259904850206	0.0787364119250381
Psd3	-0.634081316833353	6.01657735163215	4.67538915206688	0.0305977697438364	0.0889595514174456
Klra17	0.633958480023539	0.997808572956694	0.739367111045507	0.389863690453549	0.554545964855611
Gm5141	0.633574868604104	0.927081186240691	1.70920585241624	0.191088439510764	0.340503871720746
Tmem186	0.633482283278042	2.47348466739341	3.87969474858146	0.0488734424653212	0.125529181213192
Bcl2a1d	-0.633468017224379	4.93881189784759	2.72296513289492	0.0989141122985437	0.212113561828431
Galnt15	-0.633436531870982	2.4238998265521	3.52541475623424	0.0604347028201499	0.147692608374048
Plekhm3	0.63342116601103	6.0150646518223	6.39430807938655	0.011448684476342	0.0421291149452426
Hgsnat	0.633367268410205	3.63434908549414	3.91013523663111	0.0479957349554931	0.12394546456937
Prpf38a	0.633351090581834	4.24732495428275	5.57420833842171	0.0182269032310794	0.0600472006550702
Stard8	-0.633285173147153	6.22028485998309	6.44807276520628	0.0111072764546124	0.0411142451941171
AK138088	-0.633207793225887	4.94035229182475	2.86602386654259	0.0904681241285837	0.198624129568923
Slc37a2	0.633144421779585	3.93487384864043	4.0578800861937	0.0439656607005548	0.116024608300908
Mad2l1	-0.632985031828439	3.37243791473912	5.07290840465039	0.0243025755502037	0.0747349520993211
Tex14	0.632881756203647	1.17983186237336	1.3731116115369	0.241277984448104	0.401105765295505
Brd8	0.632871783342379	5.20756193774404	4.88355245125848	0.0271137612020095	0.0812738364388594
Hist1h2ag	-0.632792753081503	2.42985651662694	1.12013910317617	0.28988850340621	0.454746986366742
Lamc1	0.632508586188983	7.51705681598444	4.04938273211594	0.0441874994069437	0.116435232370925
Dhrs7	-0.632503510896088	2.86212048883147	3.85693119064165	0.0495408635842614	0.126828519099696
Suclg2	-0.632329509249554	4.14851932333187	5.84393269870888	0.0156308519175149	0.0534156403333052
Tnfsf15	0.63227803432458	2.54338256925841	1.65309035783507	0.19853883826132	0.350080020414631
Mrc2	0.632226659804283	5.13955592817424	2.75604781158929	0.0968873218891586	0.209055082285629
Ptprm	0.632187224344134	6.27867762739053	2.46081662962946	0.116718086009807	0.238350777909481
Shpk	-0.632182317362627	1.30570523492471	2.29070266627624	0.130150989224983	0.258175920755902
4833439L19Rik	-0.632039549420143	6.65440554211737	5.16095912031526	0.0231001372247709	0.0719124899892758
Rasa4	0.632031931621326	5.79779880354986	4.48598805714166	0.0341737870150796	0.0967002119926341
C87436	-0.631882138223924	3.55974938552294	5.46640524558517	0.0193854593807546	0.0629896745902346
Pcna	-0.631804059653835	5.27950250978598	4.55580655033518	0.0328073082560637	0.093662563118505
Vdac2	-0.631731328460008	6.43886071276998	4.78710565608792	0.0286735700248357	0.0848614159151807
Sulf1	-0.631688644533453	3.6918771638164	3.84159156122263	0.0499960419145176	0.1277631315809
AK036843	-0.631446704511665	2.95204418461603	2.07786450928008	0.149449131540793	0.285154768037336
Tfrc	0.631326236236147	4.48403367042322	3.47060016126206	0.0624686418873689	0.151387882915476
Add1	-0.631318712551397	7.1212671917967	6.61403031460235	0.010117841595033	0.0384512344944668
AK133162	0.631245591260951	3.64332198220724	4.02324236307435	0.0448773585827899	0.117736362786703
AK046664	-0.631238344616169	2.16973109661179	1.30149247950716	0.253940784941636	0.415411695500286
Mrpl52	-0.630803963549903	4.56603322500009	3.70618918350333	0.0542110285293357	0.136005086789245
Col6a4	0.630627311107578	1.24110368248508	1.6264153103815	0.202199579272219	0.354897076672193
Rbbp6	0.63055566912372	6.51553475948049	5.96852501410071	0.0145634574956941	0.0506404135250818
Zfp770	-0.630434773586836	3.17918254595692	3.57881488840602	0.0585208867477883	0.144185229774159
Zswim9	-0.630431817368013	3.6251742586205	4.10637713653601	0.042721785376191	0.113738403793003
Purg	-0.630403120588431	1.9087600212233	3.08122376304764	0.0792009128517142	0.179861162630053
Dchs1	0.630348400353872	4.73376022878946	2.67496051654649	0.101937854287637	0.216686290494101
Mtch1	-0.630345615633458	6.55796454442882	6.64903618635578	0.00992094761745426	0.0378498890471069
Vegfd	-0.630267029930898	4.54699444294689	5.28887053928127	0.0214621352697719	0.0680575605265135
Bach1	0.630227184627592	6.70471186010814	7.05338505617797	0.00791156023817229	0.0318933289649429
Cpsf7	0.630057964524292	5.78336582091129	5.10614070699552	0.0238412970508683	0.0736489683103633
AK048186	0.629987597116112	0.824319455750532	1.35195569818782	0.244936509820582	0.405466599000255
Tspan32	0.629923719921911	1.51998255180668	1.93026940156337	0.164728974024958	0.306336542908496
Lsm6	-0.629768704134943	3.59565776187962	4.1658999030769	0.041245497144115	0.11078715925284
Il1r2	-0.629734812071985	1.91390627152551	2.60605857046877	0.106456052794993	0.223513479028758
Cd151	0.629485661119175	5.25221058120781	4.34961914640055	0.0370172233952311	0.102473605298938
Mrpl12	-0.629382460659172	4.34133774817753	4.94703807242115	0.0261354078325335	0.0789975324864827
Chchd7	-0.629373420398201	1.50224083971084	2.54576654067924	0.110590226853228	0.229726694357009
Ube2v2	-0.629063204220732	4.55356498229804	5.70029677760386	0.0169620446401065	0.0569267405636412
Nipsnap1	-0.629039997643977	2.561408973834	3.92039164642538	0.0477037657190263	0.123333799304926
Mogs	0.629026249398335	3.7391985412601	5.24618489961093	0.0219949443256941	0.0694238974132578
Lgi4	-0.628841542202695	0.549850344652942	1.09437663622348	0.295503518237468	0.460328422154926
Trib2	-0.62883201205892	6.17543201251914	6.81939098872853	0.0090173313186185	0.035217276266806
Gas5	0.628804658963833	3.37406761653027	4.71345794023031	0.0299273958339746	0.0875303688833479
Apoe	-0.628683475384141	7.11389329217207	5.6494970300333	0.0174603795397618	0.0581208766447871
Entpd2	-0.628530945145207	2.01531592243357	2.64763471388319	0.103704096191344	0.219411759432389
AK040562	0.628460688632884	1.14002211814163	1.90452843601032	0.167572317630364	0.310176102526249
Lap3	-0.628372618841768	5.2349237443321	5.81733439943862	0.0158689767310721	0.0540995692039704
Bsn	-0.628352522201518	3.12298167924376	3.44752663566304	0.0633464975110049	0.15313624745523
Zfp445	0.628158966279597	5.56200730311288	4.67226885191311	0.0306534064006153	0.0890551949676631
Mpg	-0.628098257643715	2.34014038555137	3.27541437618286	0.0703251649145606	0.164861939187468
Tm6sf1	0.628091011499004	4.98151979945451	3.42992827651954	0.0640248817605138	0.154291618760298
0610030E20Rik	0.628081955890347	5.36217098928902	5.86768930163658	0.0154212808500768	0.052872480743369
Grap2	0.628054061561552	4.9887899599672	4.47376749320482	0.0344190184900677	0.0971484548913353
Ntmt1	-0.627947483909531	4.78538049495	5.90427361088205	0.0151041930860711	0.0520587865111778
Ank2	0.627937643435343	4.46466209548238	5.99844152615018	0.0143185213715166	0.0500110673990653
Cttnbp2	-0.62787450641232	3.18746093626647	3.19808532959774	0.0737245343635912	0.170842430592553
Lppos	-0.627516688883609	0.774207869266034	1.64951375049823	0.199025125166466	0.350700628316387
Prkag2	-0.627464710496829	4.10612421948276	5.74132857826585	0.0165702539908523	0.0559304091287872
4930579G24Rik	-0.627459265387623	3.1089488455337	2.26343451906975	0.132460004155876	0.261201657238393
Tm4sf1	0.627431953306242	4.82077834132288	4.09998878537	0.0428834979741093	0.114091371563251
Mex3b	-0.627403329176734	2.21821358249169	3.36188446016103	0.0667216765947728	0.158579132735111
Tbc1d8	0.627296669380983	5.30322426924772	6.61316367958798	0.0101227665594583	0.0384512944117155
Lgr5	-0.627215984619562	1.08882209296021	2.14828782577349	0.142728980223132	0.275894555182054
Sap18b	-0.627137807865889	5.56377049792344	4.18355183985353	0.0408180715044829	0.10994684316033
Fads3	0.627011756205942	4.75844883157227	3.90948259257461	0.0480143774692287	0.123966550378579
Gsap	0.626980565292254	5.99357287636098	5.22447633540272	0.0222711513317474	0.0699854735429936
Lhpp	-0.62691214653717	2.13782715580668	2.03167518178452	0.15405072677461	0.291625937755197
BC017643	0.626859697983864	4.16991720945531	5.60886936841763	0.017869789522173	0.0591693622627013
Stard9	-0.626763744364011	2.84213525788616	1.73720271240097	0.187493652224204	0.336205135312748
Ufc1	-0.626455988503201	4.63889202942011	4.57630752081488	0.0324169978406835	0.0928528563127276
Mau2	0.626419638255796	6.1222799975424	6.4038055126178	0.0113876013340921	0.0419634850384739
Anxa6	-0.626224194436503	7.50391639561386	6.76327480563189	0.00930528381401179	0.0360097013207744
Fdxr	-0.626119519840949	1.88940152077197	2.10714770928902	0.146612365305902	0.28118054634145
Tpm1	-0.626070309756299	7.10276141611294	7.61518593059869	0.00578787910257616	0.0249017100087491
Srsf9	-0.626061885100856	5.26550404660687	5.2822021335684	0.0215444823520386	0.0682634134394589
Gk	0.626001996859351	4.32280944723433	6.11215553637353	0.0134255295196555	0.0475061480804606
Kcnq5	-0.625846193326441	3.48335614101471	3.22737315581728	0.0724167616407062	0.16848486129536
Mamld1	-0.62578621748813	3.58087068035789	2.54247486985911	0.110820959435009	0.23005702750456
Clec1b	-0.625569622412925	1.25273488470955	2.14388278796031	0.143139203160055	0.276380576544098
Tmem60	-0.625477614443614	2.31503736255617	3.24207931798822	0.071769498856043	0.167376685958004
Srek1ip1	-0.625468364536128	3.02400869639014	4.29554123321255	0.0382124316221456	0.104778179828621
Trim46	0.625272009962031	2.04859879968208	2.60793176660444	0.106330356802099	0.223429247391668
Irf9	0.625135043940382	6.18964338456302	6.36572420673882	0.0116345601133391	0.0426129025427771
AK078886	0.625125229687532	3.4290646495303	3.7203056888509	0.0537545288620341	0.135011174382518
Hist1h2bj	-0.625000075140255	2.23782650011592	1.6639474327761	0.197071191146215	0.348236910243142
Epop	-0.624732862262777	2.67505603608916	4.1757699029193	0.0410059278527058	0.110276027435646
Thap7	-0.624679120787188	2.78439925971854	4.04421229164518	0.0443230592818607	0.116594579958077
Map6	-0.624437667970567	4.71288452011305	4.6315525071396	0.031389148081232	0.0905878785358324
AK142217	0.62430649273783	1.2590408279466	2.00000253159858	0.157298944329147	0.296200019583614
C1qtnf6	-0.624102898167495	3.11956984873567	2.97760631196062	0.084424044616376	0.188686354532106
AK135429	-0.624005251801476	4.66816508969552	2.9496794105754	0.0858945957410382	0.190999550881037
